date,game_id,home,away,home_score,away_score,home_elo_before,away_elo_before,home_expected_win_rate,home_elo_change,home_elo_after,away_elo_after
2026-04-01,NPB20260401ESH04,楽天,ソフトバンク,1,6,1478.76394329336,1542.0898446861802,0.459325830150013,-11.023819923600312,1467.7401233697597,1553.1136646097805
2026-04-01,NPB20260401FM03,日本ハム,ロッテ,2,4,1481.8014982475433,1494.1985017524567,0.5324825136809879,-12.779580328343709,1469.0219179191997,1506.9780820808003
2026-04-01,NPB20260401LB05,西武,オリックス,0,4,1505.0819247306188,1498.064287289841,0.5601751600597901,-13.444203841434962,1491.6377208891838,1511.508491131276
2026-04-02,NPB20260402ESH05,楽天,ソフトバンク,5,4,1467.7401233697597,1553.1136646097805,0.42801037605509684,13.727750974677676,1481.4678743444374,1539.3859136351027
2026-04-02,NPB20260402FM04,日本ハム,ロッテ,7,1,1469.0219179191997,1506.9780820808003,0.49574584045260683,12.102099829137437,1481.124017748337,1494.875982251663
2026-04-02,NPB20260402LB06,西武,オリックス,3,7,1491.6377208891838,1511.508491131276,0.5217589604144118,-12.522215049945885,1479.1155058392378,1524.0307061812218
2026-04-03,NPB20260403FB04,日本ハム,オリックス,12,3,1481.124017748337,1524.0307061812218,0.48862332457650615,12.273040210163852,1493.397057958501,1511.757665971058
2026-04-03,NPB20260403LE05,西武,楽天,3,6,1479.1155058392378,1481.4678743444374,0.5468459183308466,-13.124302039940318,1465.9912037992974,1494.5921763843778
2026-04-03,NPB20260403MSH06,ロッテ,ソフトバンク,3,2,1494.875982251663,1539.3859136351027,0.4863175254661,12.328379388813598,1507.2043616404765,1527.0575342462892
2026-04-04,NPB20260404FB04,日本ハム,オリックス,6,3,1493.397057958501,1511.757665971058,0.5239277188612874,11.425734747329102,1504.8227927058301,1500.331931223729
2026-04-04,NPB20260404LE05,西武,楽天,1,2,1465.9912037992974,1494.5921763843778,0.509207899570227,-12.220989589685448,1453.770214209612,1506.8131659740632
2026-04-04,NPB20260404MSH06,ロッテ,ソフトバンク,2,5,1507.2043616404765,1527.0575342462892,0.5217842374322418,-12.522821698373804,1494.6815399421027,1539.5803559446629
2026-04-05,NPB20260405FB04,日本ハム,オリックス,8,2,1504.8227927058301,1500.331931223729,0.5565884302721065,10.641877673469445,1515.4646703792996,1489.6900535502596
2026-04-05,NPB20260405LE05,西武,楽天,1,1,1453.770214209612,1506.8131659740632,0.4740574225595748,0.6226218585702052,1454.3928360681823,1506.190544115493
2026-04-05,NPB20260405MSH06,ロッテ,ソフトバンク,3,4,1494.6815399421027,1539.5803559446629,0.4857583119623271,-11.65819948709585,1483.023340455007,1551.2385554317586
2026-04-07,NPB20260407BM05,オリックス,ロッテ,3,1,1489.6900535502596,1483.023340455007,0.5596773938129733,10.56774254848864,1500.2577960987483,1472.4555979065183
2026-04-07,NPB20260407EF04,楽天,日本ハム,3,0,1506.190544115493,1515.4646703792996,0.5369549957473961,11.113080102062494,1517.3036242175554,1504.3515902772372
2026-04-07,NPB20260407SHL06,ソフトバンク,西武,6,8,1551.2385554317586,1454.3928360681823,0.6811289753951245,-16.34709540948299,1534.8914600222756,1470.7399314776653
2026-04-08,NPB20260408BM05,オリックス,ロッテ,9,1,1500.2577960987483,1472.4555979065183,0.5894079735699284,9.854208634321719,1510.11200473307,1462.6013892721965
2026-04-08,NPB20260408EF04,楽天,日本ハム,0,1,1517.3036242175554,1504.3515902772372,0.5685736628455789,-13.645767908293893,1503.6578563092614,1517.997358185531
2026-04-08,NPB20260408SHL06,ソフトバンク,西武,1,2,1534.8914600222756,1470.7399314776653,0.6389390022842356,-15.334536054821655,1519.556923967454,1486.074467532487
2026-04-09,NPB20260409BM03,オリックス,ロッテ,2,1,1510.11200473307,1462.6013892721965,0.6165592426048504,9.202578177483591,1519.3145829105538,1453.3988110947128
2026-04-09,NPB20260409EF02,楽天,日本ハム,2,4,1503.6578563092614,1517.997358185531,0.52969784958484,-12.712748390036161,1490.9451079192252,1530.7101065755674
2026-04-09,NPB20260409SHL04,ソフトバンク,西武,2,0,1519.556923967454,1486.074467532487,0.597297372517962,9.664863059568912,1529.2217870270229,1476.409604472918
2026-04-10,NPB20260410LM03,西武,ロッテ,3,6,1476.409604472918,1453.3988110947128,0.5827169928504992,-13.98520782841198,1462.424396644506,1467.3840189231248
2026-04-11,NPB20260411EB05,楽天,オリックス,11,4,1490.9451079192252,1519.3145829105538,0.5095409342665487,11.771017577602832,1502.716125496828,1507.543565332951
2026-04-11,NPB20260411FSH04,日本ハム,ソフトバンク,3,6,1530.7101065755674,1529.2217870270229,0.5523187030266844,-13.255648872640425,1517.454457702927,1542.4774358996633
2026-04-11,NPB20260411LM06,西武,ロッテ,5,2,1462.424396644506,1467.3840189231248,0.5431241685582063,10.965019954603047,1473.3894165991092,1456.4189989685217
2026-04-12,NPB20260412EB05,楽天,オリックス,4,0,1502.716125496828,1507.543565332951,0.5433129731325769,10.960488644818156,1513.676614141646,1496.5830766881327
2026-04-12,NPB20260412FSH04,日本ハム,ソフトバンク,7,11,1517.454457702927,1542.4774358996633,0.5143541431992326,-12.344499436781582,1505.1099582661452,1554.821935336445
2026-04-12,NPB20260412LM06,西武,ロッテ,2,1,1473.3894165991092,1456.4189989685217,0.574238570258528,10.218274313795328,1483.6076909129044,1446.2007246547264
2026-04-14,NPB20260414BL05,オリックス,西武,5,1,1496.5830766881327,1483.6076909129044,0.5686066364252579,10.35344072579381,1506.9365174139266,1473.2542501871105
2026-04-14,NPB20260414MF04,ロッテ,日本ハム,1,5,1446.2007246547264,1505.1099582661452,0.4656460596268897,-11.175505431045353,1435.025219223681,1516.2854636971906
