シーズン,日付,ゲームタイプ,球団,ホーム・ビジター,結果,スコア,対戦球団,R,H,E,ボックススコア,回戦,球場,試合開始,試合時間,入場者,GameID
2025,2025-09-09,公式戦,オリックス・バファローズ,ビジター,W,7,千葉ロッテマリーンズ,7,12,0,"0,2,0,0,0,0,5,0,0",22,ZOZOマリン,18:00,03:01,22965,GAME20250909LMOB0745
2025,2025-09-09,公式戦,千葉ロッテマリーンズ,ホーム,L,3,オリックス・バファローズ,3,8,1,"0,0,0,1,1,0,0,1,0",22,ZOZOマリン,18:00,03:01,22965,GAME20250909LMOB0745
2025,2025-09-09,公式戦,福岡ソフトバンクホークス,ビジター,L,4,北海道日本ハムファイターズ,4,9,0,"0,3,0,0,0,0,0,0,1",23,エスコンＦ,18:01,03:18,32586,GAME20250909NFSH0747
2025,2025-09-09,公式戦,北海道日本ハムファイターズ,ホーム,W,7,福岡ソフトバンクホークス,7,10,0,"0,0,2,1,1,3,0,0,x",23,エスコンＦ,18:01,03:18,32586,GAME20250909NFSH0747
2025,2025-09-09,公式戦,埼玉西武ライオンズ,ビジター,L,5,東北楽天ゴールデンイーグルス,5,10,1,"2,1,0,0,0,1,0,1,0,0,0",20,楽天モバイル,18:00,04:58,23544,GAME20250909RESL0748
2025,2025-09-09,公式戦,東北楽天ゴールデンイーグルス,ホーム,W,6,埼玉西武ライオンズ,6,11,0,"2,2,0,0,0,0,1,0,0,0,1x",20,楽天モバイル,18:00,04:58,23544,GAME20250909RESL0748
2025,2025-09-09,公式戦,広島東洋カープ,ビジター,L,4,読売ジャイアンツ,4,10,1,"1,2,0,0,1,0,0,0,0",20,東京ドーム,18:01,02:57,41649,GAME20250909YGHC0746
2025,2025-09-09,公式戦,読売ジャイアンツ,ホーム,W,6,広島東洋カープ,6,8,2,"6,0,0,0,0,0,0,0,x",20,東京ドーム,18:01,02:57,41649,GAME20250909YGHC0746
2025,2025-09-09,公式戦,中日ドラゴンズ,ビジター,L,2,東京ヤクルトスワローズ,2,8,0,"0,1,0,1,0,0,0,0,0",20,神　宮,18:00,03:18,25823,GAME20250909YSCD0744
2025,2025-09-09,公式戦,東京ヤクルトスワローズ,ホーム,W,3,中日ドラゴンズ,3,8,0,"0,0,0,0,1,2,0,0,x",20,神　宮,18:00,03:18,25823,GAME20250909YSCD0744
2025,2025-09-10,公式戦,横浜DeNAベイスターズ,ビジター,W,6,阪神タイガース,6,7,1,"0,0,0,3,0,1,2,0,0",21,甲子園,18:01,03:13,42639,GAME20250910HTDB0752
2025,2025-09-10,公式戦,阪神タイガース,ホーム,L,1,横浜DeNAベイスターズ,1,7,0,"1,0,0,0,0,0,0,0,0",21,甲子園,18:01,03:13,42639,GAME20250910HTDB0752
2025,2025-09-10,公式戦,広島東洋カープ,ビジター,L,3,読売ジャイアンツ,3,9,0,"2,0,0,1,0,0,0,0,0",21,東京ドーム,18:00,03:07,41643,GAME20250910YGHC0751
2025,2025-09-10,公式戦,読売ジャイアンツ,ホーム,W,4,広島東洋カープ,4,10,0,"1,0,0,2,0,0,0,1,x",21,東京ドーム,18:00,03:07,41643,GAME20250910YGHC0751
2025,2025-09-10,公式戦,中日ドラゴンズ,ビジター,W,6,東京ヤクルトスワローズ,6,9,0,"0,2,0,2,0,0,0,2,0",21,神　宮,18:00,03:43,25557,GAME20250910YSCD0750
2025,2025-09-10,公式戦,東京ヤクルトスワローズ,ホーム,L,3,中日ドラゴンズ,3,8,1,"0,0,0,2,0,0,1,0,0",21,神　宮,18:00,03:43,25557,GAME20250910YSCD0750
2025,2025-09-11,公式戦,横浜DeNAベイスターズ,ビジター,L,0,阪神タイガース,0,3,0,"0,0,0,0,0,0,0,0,0",22,甲子園,18:01,02:14,42611,GAME20250911HTDB0757
2025,2025-09-11,公式戦,阪神タイガース,ホーム,W,2,横浜DeNAベイスターズ,2,4,0,"0,0,0,2,0,0,0,0,x",22,甲子園,18:01,02:14,42611,GAME20250911HTDB0757
2025,2025-09-11,公式戦,福岡ソフトバンクホークス,ビジター,L,1,千葉ロッテマリーンズ,1,2,2,"0,0,0,1,0,0,0,0,0",24,ZOZOマリン,18:00,02:42,23706,GAME20250911LMSH0754
2025,2025-09-11,公式戦,千葉ロッテマリーンズ,ホーム,W,9,福岡ソフトバンクホークス,9,13,0,"1,3,4,0,1,0,0,0,x",24,ZOZOマリン,18:00,02:42,23706,GAME20250911LMSH0754
2025,2025-09-11,公式戦,オリックス・バファローズ,ビジター,L,4,北海道日本ハムファイターズ,4,8,0,"0,0,0,0,0,3,0,1,0",25,エスコンＦ,18:01,03:17,30617,GAME20250911NFOB0756
2025,2025-09-11,公式戦,北海道日本ハムファイターズ,ホーム,W,10,オリックス・バファローズ,10,16,0,"6,0,1,0,0,3,0,0,x",25,エスコンＦ,18:01,03:17,30617,GAME20250911NFOB0756
2025,2025-09-11,公式戦,広島東洋カープ,ビジター,W,3,読売ジャイアンツ,3,9,1,"1,0,1,0,0,0,0,0,1",22,東京ドーム,18:00,03:12,41928,GAME20250911YGHC0755
2025,2025-09-11,公式戦,読売ジャイアンツ,ホーム,L,2,広島東洋カープ,2,6,1,"2,0,0,0,0,0,0,0,0",22,東京ドーム,18:00,03:12,41928,GAME20250911YGHC0755
2025,2025-09-11,公式戦,中日ドラゴンズ,ビジター,L,5,東京ヤクルトスワローズ,5,13,2,"2,0,0,0,0,0,0,3,0",22,神　宮,18:00,03:15,24906,GAME20250911YSCD0753
2025,2025-09-11,公式戦,東京ヤクルトスワローズ,ホーム,W,6,中日ドラゴンズ,6,5,2,"0,0,0,1,5,0,0,0,x",22,神　宮,18:00,03:15,24906,GAME20250911YSCD0753
2025,2025-09-12,公式戦,中日ドラゴンズ,ビジター,L,0,広島東洋カープ,0,9,2,"0,0,0,0,0,0,0,0,0",24,マツダスタジアム,18:00,03:10,29697,GAME20250912HCCD0759
2025,2025-09-12,公式戦,広島東洋カープ,ホーム,W,9,中日ドラゴンズ,9,13,0,"2,0,4,0,2,0,0,1,x",24,マツダスタジアム,18:00,03:10,29697,GAME20250912HCCD0759
2025,2025-09-12,公式戦,埼玉西武ライオンズ,ビジター,W,7,北海道日本ハムファイターズ,7,11,0,"0,0,0,2,0,0,0,5,0",20,エスコンＦ,18:01,02:47,31112,GAME20250912NFSL0760
2025,2025-09-12,公式戦,北海道日本ハムファイターズ,ホーム,L,3,埼玉西武ライオンズ,3,10,0,"0,0,0,0,0,0,0,0,3",20,エスコンＦ,18:01,02:47,31112,GAME20250912NFSL0760
2025,2025-09-12,公式戦,千葉ロッテマリーンズ,ビジター,L,3,東北楽天ゴールデンイーグルス,3,4,0,"0,0,0,1,0,0,2,0,0",20,楽天モバイル,18:00,03:00,24867,GAME20250912RELM0761
2025,2025-09-12,公式戦,東北楽天ゴールデンイーグルス,ホーム,W,6,千葉ロッテマリーンズ,6,9,0,"4,1,0,0,0,0,0,1,x",20,楽天モバイル,18:00,03:00,24867,GAME20250912RELM0761
2025,2025-09-12,公式戦,横浜DeNAベイスターズ,ビジター,W,10,東京ヤクルトスワローズ,10,16,0,"2,0,2,0,0,1,0,4,1",22,神　宮,18:00,03:14,29334,GAME20250912YSDB0758
2025,2025-09-12,公式戦,東京ヤクルトスワローズ,ホーム,L,2,横浜DeNAベイスターズ,2,7,2,"0,0,0,0,0,0,0,1,1",22,神　宮,18:00,03:14,29334,GAME20250912YSDB0758
2025,2025-09-13,公式戦,中日ドラゴンズ,ビジター,L,0,広島東洋カープ,0,7,0,"0,0,0,0,0,0,0,0,0",25,マツダスタジアム,14:00,02:55,31597,GAME20250913HCCD0765
2025,2025-09-13,公式戦,広島東洋カープ,ホーム,W,5,中日ドラゴンズ,5,13,1,"0,0,2,0,2,0,1,0,x",25,マツダスタジアム,14:00,02:55,31597,GAME20250913HCCD0765
2025,2025-09-13,公式戦,埼玉西武ライオンズ,ビジター,L,4,北海道日本ハムファイターズ,4,8,1,"0,0,0,1,0,1,0,0,2,0,0",21,エスコンＦ,14:00,04:40,33967,GAME20250913NFSL0766
2025,2025-09-13,公式戦,北海道日本ハムファイターズ,ホーム,W,5,埼玉西武ライオンズ,5,11,2,"1,0,1,2,0,0,0,0,0,0,1x",21,エスコンＦ,14:00,04:40,33967,GAME20250913NFSL0766
2025,2025-09-13,公式戦,福岡ソフトバンクホークス,ビジター,W,2,オリックス・バファローズ,2,9,1,"0,0,0,0,0,0,0,0,2",18,京セラD大阪,18:01,03:33,33225,GAME20250913OBSH0762
2025,2025-09-13,公式戦,オリックス・バファローズ,ホーム,L,1,福岡ソフトバンクホークス,1,4,1,"0,0,0,0,0,0,0,1,0",18,京セラD大阪,18:01,03:33,33225,GAME20250913OBSH0762
2025,2025-09-13,公式戦,千葉ロッテマリーンズ,ビジター,W,6,東北楽天ゴールデンイーグルス,6,13,1,"0,0,0,6,0,0,0,0,0",21,楽天モバイル,14:20,03:55,23701,GAME20250913RELM0767
2025,2025-09-13,公式戦,東北楽天ゴールデンイーグルス,ホーム,L,4,千葉ロッテマリーンズ,4,10,0,"2,0,0,0,0,0,0,0,2",21,楽天モバイル,14:20,03:55,23701,GAME20250913RELM0767
2025,2025-09-13,公式戦,阪神タイガース,ビジター,L,10,読売ジャイアンツ,10,12,1,"3,0,0,0,7,0,0,0,0",25,東京ドーム,14:00,04:02,42333,GAME20250913YGHT0764
2025,2025-09-13,公式戦,読売ジャイアンツ,ホーム,W,11,阪神タイガース,11,14,0,"4,0,2,0,0,0,3,0,2x",25,東京ドーム,14:00,04:02,42333,GAME20250913YGHT0764
2025,2025-09-13,公式戦,横浜DeNAベイスターズ,ビジター,W,6,東京ヤクルトスワローズ,6,13,0,"0,0,3,0,0,3,0,0,0",23,神　宮,18:20,03:32,29370,GAME20250913YSDB0763
2025,2025-09-13,公式戦,東京ヤクルトスワローズ,ホーム,L,2,横浜DeNAベイスターズ,2,8,0,"0,0,1,0,0,0,0,1,0",23,神　宮,18:20,03:32,29370,GAME20250913YSDB0763
2025,2025-09-14,公式戦,読売ジャイアンツ,ビジター,L,7,横浜DeNAベイスターズ,7,13,0,"0,4,0,0,0,1,0,1,1",22,横　浜,18:00,03:45,33834,GAME20250914DBYG0769
2025,2025-09-14,公式戦,横浜DeNAベイスターズ,ホーム,W,9,読売ジャイアンツ,9,11,0,"1,0,0,6,0,2,0,0,x",22,横　浜,18:00,03:45,33834,GAME20250914DBYG0769
2025,2025-09-14,公式戦,東京ヤクルトスワローズ,ビジター,W,8,広島東洋カープ,8,9,0,"0,0,0,0,0,5,2,0,1",20,マツダスタジアム,18:00,03:34,32111,GAME20250914HCYS0770
2025,2025-09-14,公式戦,広島東洋カープ,ホーム,L,6,東京ヤクルトスワローズ,6,11,2,"0,0,0,0,2,0,4,0,0",20,マツダスタジアム,18:00,03:34,32111,GAME20250914HCYS0770
2025,2025-09-14,公式戦,中日ドラゴンズ,ビジター,W,1,阪神タイガース,1,7,0,"0,0,0,0,0,0,1,0,0",21,甲子園,18:01,02:53,42630,GAME20250914HTCD0773
2025,2025-09-14,公式戦,阪神タイガース,ホーム,L,0,中日ドラゴンズ,0,4,0,"0,0,0,0,0,0,0,0,0",21,甲子園,18:01,02:53,42630,GAME20250914HTCD0773
2025,2025-09-14,公式戦,埼玉西武ライオンズ,ビジター,L,3,北海道日本ハムファイターズ,3,5,0,"0,0,0,0,0,1,2,0,0",22,エスコンＦ,14:00,02:33,35231,GAME20250914NFSL0771
2025,2025-09-14,公式戦,北海道日本ハムファイターズ,ホーム,W,4,埼玉西武ライオンズ,4,5,0,"2,1,0,0,0,1,0,0,x",22,エスコンＦ,14:00,02:33,35231,GAME20250914NFSL0771
2025,2025-09-14,公式戦,福岡ソフトバンクホークス,ビジター,W,4,オリックス・バファローズ,4,11,0,"0,0,0,0,0,4,0,0,0",19,京セラD大阪,13:00,03:23,34580,GAME20250914OBSH0768
2025,2025-09-14,公式戦,オリックス・バファローズ,ホーム,L,3,福岡ソフトバンクホークス,3,4,0,"0,0,3,0,0,0,0,0,0",19,京セラD大阪,13:00,03:23,34580,GAME20250914OBSH0768
2025,2025-09-14,公式戦,千葉ロッテマリーンズ,ビジター,L,1,東北楽天ゴールデンイーグルス,1,9,0,"0,0,0,1,0,0,0,0,0",22,楽天モバイル,13:00,03:14,25149,GAME20250914RELM0772
2025,2025-09-14,公式戦,東北楽天ゴールデンイーグルス,ホーム,W,5,千葉ロッテマリーンズ,5,6,1,"0,1,2,1,0,1,0,0,x",22,楽天モバイル,13:00,03:14,25149,GAME20250914RELM0772
2025,2025-09-15,公式戦,読売ジャイアンツ,ビジター,L,0,横浜DeNAベイスターズ,0,6,1,"0,0,0,0,0,0,0,0,0",23,横　浜,18:01,02:51,33711,GAME20250915DBYG0775
2025,2025-09-15,公式戦,横浜DeNAベイスターズ,ホーム,W,3,読売ジャイアンツ,3,7,0,"0,0,0,0,0,2,1,0,x",23,横　浜,18:01,02:51,33711,GAME20250915DBYG0775
2025,2025-09-15,公式戦,東京ヤクルトスワローズ,ビジター,L,2,広島東洋カープ,2,6,0,"0,0,0,1,0,1,0,0,0",21,マツダスタジアム,14:01,03:06,31378,GAME20250915HCYS0776
2025,2025-09-15,公式戦,広島東洋カープ,ホーム,W,6,東京ヤクルトスワローズ,6,9,1,"4,0,0,0,0,2,0,0,x",21,マツダスタジアム,14:01,03:06,31378,GAME20250915HCYS0776
2025,2025-09-15,公式戦,中日ドラゴンズ,ビジター,L,2,阪神タイガース,2,7,0,"0,0,1,0,0,0,1,0,0",22,甲子園,14:00,02:45,42620,GAME20250915HTCD0779
2025,2025-09-15,公式戦,阪神タイガース,ホーム,W,6,中日ドラゴンズ,6,9,0,"2,0,2,0,2,0,0,0,x",22,甲子園,14:00,02:45,42620,GAME20250915HTCD0779
2025,2025-09-15,公式戦,埼玉西武ライオンズ,ビジター,L,5,北海道日本ハムファイターズ,5,11,2,"0,0,2,1,0,0,0,0,2",23,エスコンＦ,13:00,03:39,33877,GAME20250915NFSL0777
2025,2025-09-15,公式戦,北海道日本ハムファイターズ,ホーム,W,12,埼玉西武ライオンズ,12,12,0,"0,0,2,0,0,7,3,0,x",23,エスコンＦ,13:00,03:39,33877,GAME20250915NFSL0777
2025,2025-09-15,公式戦,福岡ソフトバンクホークス,ビジター,W,5,オリックス・バファローズ,5,13,0,"0,0,3,0,1,1,0,0,0",20,京セラD大阪,14:00,03:03,34400,GAME20250915OBSH0774
2025,2025-09-15,公式戦,オリックス・バファローズ,ホーム,L,0,福岡ソフトバンクホークス,0,7,0,"0,0,0,0,0,0,0,0,0",20,京セラD大阪,14:00,03:03,34400,GAME20250915OBSH0774
2025,2025-09-15,公式戦,千葉ロッテマリーンズ,ビジター,L,4,東北楽天ゴールデンイーグルス,4,8,1,"1,0,0,3,0,0,0,0,0,0,0,0",23,楽天モバイル,13:00,04:21,25580,GAME20250915RELM0778
2025,2025-09-15,公式戦,東北楽天ゴールデンイーグルス,ホーム,W,5,千葉ロッテマリーンズ,5,10,1,"0,0,0,2,0,2,0,0,0,0,0,1x",23,楽天モバイル,13:00,04:21,25580,GAME20250915RELM0778
2025,2025-09-16,公式戦,千葉ロッテマリーンズ,ビジター,L,3,オリックス・バファローズ,3,10,2,"0,0,0,1,1,0,1,0,0",23,京セラD大阪,18:01,03:09,24191,GAME20250916OBLM0780
2025,2025-09-16,公式戦,オリックス・バファローズ,ホーム,W,7,千葉ロッテマリーンズ,7,8,0,"0,3,0,3,1,0,0,0,x",23,京セラD大阪,18:01,03:09,24191,GAME20250916OBLM0780
2025,2025-09-17,公式戦,横浜DeNAベイスターズ,ビジター,W,1,中日ドラゴンズ,1,6,0,"0,0,0,0,0,0,1,0,0",24,バンテリンドーム,18:00,02:55,36276,GAME20250917CDDB0784
2025,2025-09-17,公式戦,中日ドラゴンズ,ホーム,L,0,横浜DeNAベイスターズ,0,4,1,"0,0,0,0,0,0,0,0,0",24,バンテリンドーム,18:00,02:55,36276,GAME20250917CDDB0784
2025,2025-09-17,公式戦,阪神タイガース,ビジター,W,6,広島東洋カープ,6,11,0,"0,0,1,0,0,3,0,0,2",24,マツダスタジアム,19:10,03:13,31970,GAME20250917HCHT0785
2025,2025-09-17,公式戦,広島東洋カープ,ホーム,L,1,阪神タイガース,1,7,1,"0,0,1,0,0,0,0,0,0",24,マツダスタジアム,19:10,03:13,31970,GAME20250917HCHT0785
2025,2025-09-17,公式戦,千葉ロッテマリーンズ,ビジター,W,2,オリックス・バファローズ,2,8,0,"0,0,1,0,0,0,0,0,1",24,京セラD大阪,18:01,02:39,25615,GAME20250917OBLM0781
2025,2025-09-17,公式戦,オリックス・バファローズ,ホーム,L,1,千葉ロッテマリーンズ,1,6,0,"0,0,0,0,0,1,0,0,0",24,京セラD大阪,18:01,02:39,25615,GAME20250917OBLM0781
2025,2025-09-17,公式戦,北海道日本ハムファイターズ,ビジター,L,2,東北楽天ゴールデンイーグルス,2,9,0,"0,1,0,0,0,0,0,1,0,0,0",24,楽天モバイル,18:00,03:48,24058,GAME20250917RENF0786
2025,2025-09-17,公式戦,東北楽天ゴールデンイーグルス,ホーム,W,3,北海道日本ハムファイターズ,3,8,0,"0,0,1,1,0,0,0,0,0,0,1x",24,楽天モバイル,18:00,03:48,24058,GAME20250917RENF0786
2025,2025-09-17,公式戦,埼玉西武ライオンズ,ビジター,L,8,福岡ソフトバンクホークス,8,10,1,"0,1,0,0,0,3,0,4,0",23,みずほPayPay,18:00,03:07,39877,GAME20250917SHSL0782
2025,2025-09-17,公式戦,福岡ソフトバンクホークス,ホーム,W,11,埼玉西武ライオンズ,11,17,0,"0,7,4,0,0,0,0,0,x",23,みずほPayPay,18:00,03:07,39877,GAME20250917SHSL0782
2025,2025-09-17,公式戦,読売ジャイアンツ,ビジター,W,4,東京ヤクルトスワローズ,4,6,1,"0,2,1,0,1,0,0,0,0",23,神　宮,18:01,03:36,29367,GAME20250917YSYG0783
2025,2025-09-17,公式戦,東京ヤクルトスワローズ,ホーム,L,2,読売ジャイアンツ,2,4,0,"2,0,0,0,0,0,0,0,0",23,神　宮,18:01,03:36,29367,GAME20250917YSYG0783
2025,2025-09-18,公式戦,横浜DeNAベイスターズ,ビジター,W,7,中日ドラゴンズ,7,11,0,"0,1,0,0,3,3,0,0,0",25,バンテリンドーム,18:00,03:14,36286,GAME20250918CDDB0790
2025,2025-09-18,公式戦,中日ドラゴンズ,ホーム,L,4,横浜DeNAベイスターズ,4,8,0,"0,0,3,0,0,0,1,0,0",25,バンテリンドーム,18:00,03:14,36286,GAME20250918CDDB0790
2025,2025-09-18,公式戦,阪神タイガース,ビジター,W,7,広島東洋カープ,7,15,0,"0,0,2,1,0,1,2,1,0",25,マツダスタジアム,18:00,03:09,20141,GAME20250918HCHT0791
2025,2025-09-18,公式戦,広島東洋カープ,ホーム,L,2,阪神タイガース,2,8,2,"0,0,0,0,2,0,0,0,0",25,マツダスタジアム,18:00,03:09,20141,GAME20250918HCHT0791
2025,2025-09-18,公式戦,東北楽天ゴールデンイーグルス,ビジター,L,0,千葉ロッテマリーンズ,0,5,0,"0,0,0,0,0,0,0,0,0",24,ZOZOマリン,18:00,02:14,25130,GAME20250918LMRE0789
2025,2025-09-18,公式戦,千葉ロッテマリーンズ,ホーム,W,7,東北楽天ゴールデンイーグルス,7,10,0,"4,3,0,0,0,0,0,0,x",24,ZOZOマリン,18:00,02:14,25130,GAME20250918LMRE0789
2025,2025-09-18,公式戦,北海道日本ハムファイターズ,ビジター,L,2,福岡ソフトバンクホークス,2,10,0,"0,1,0,1,0,0,0,0,0",24,みずほPayPay,18:01,03:46,39965,GAME20250918SHNF0787
2025,2025-09-18,公式戦,福岡ソフトバンクホークス,ホーム,W,3,北海道日本ハムファイターズ,3,6,0,"0,1,0,0,0,0,0,2,x",24,みずほPayPay,18:01,03:46,39965,GAME20250918SHNF0787
2025,2025-09-18,公式戦,オリックス・バファローズ,ビジター,L,1,埼玉西武ライオンズ,1,3,0,"0,0,0,0,0,0,0,1,0",23,ベルーナドーム,18:01,03:10,26510,GAME20250918SLOB0792
2025,2025-09-18,公式戦,埼玉西武ライオンズ,ホーム,W,2,オリックス・バファローズ,2,9,3,"0,0,0,0,0,0,0,1,1x",23,ベルーナドーム,18:01,03:10,26510,GAME20250918SLOB0792
2025,2025-09-18,公式戦,読売ジャイアンツ,ビジター,L,0,東京ヤクルトスワローズ,0,7,0,"0,0,0,0,0,0,0,0,0",24,神　宮,18:00,03:05,28478,GAME20250918YSYG0788
2025,2025-09-18,公式戦,東京ヤクルトスワローズ,ホーム,W,5,読売ジャイアンツ,5,8,0,"1,1,2,1,0,0,0,0,x",24,神　宮,18:00,03:05,28478,GAME20250918YSYG0788
2025,2025-09-19,公式戦,東京ヤクルトスワローズ,ビジター,W,6,中日ドラゴンズ,6,10,0,"1,2,0,0,0,0,1,2,0",23,バンテリンドーム,18:00,03:04,36299,GAME20250919CDYS0793
2025,2025-09-19,公式戦,中日ドラゴンズ,ホーム,L,2,東京ヤクルトスワローズ,2,6,0,"0,0,0,0,0,0,2,0,0",23,バンテリンドーム,18:00,03:04,36299,GAME20250919CDYS0793
2025,2025-09-19,公式戦,横浜DeNAベイスターズ,ビジター,L,0,阪神タイガース,0,8,1,"0,0,0,0,0,0,0,0,0",23,甲子園,18:01,02:44,42601,GAME20250919HTDB0796
2025,2025-09-19,公式戦,阪神タイガース,ホーム,W,4,横浜DeNAベイスターズ,4,6,0,"0,0,0,2,1,1,0,0,x",23,甲子園,18:01,02:44,42601,GAME20250919HTDB0796
2025,2025-09-19,公式戦,埼玉西武ライオンズ,ビジター,W,4,東北楽天ゴールデンイーグルス,4,6,0,"0,0,0,0,1,0,3,0,0",21,楽天モバイル,18:00,03:06,24047,GAME20250919RESL0795
2025,2025-09-19,公式戦,東北楽天ゴールデンイーグルス,ホーム,L,1,埼玉西武ライオンズ,1,7,2,"0,0,0,1,0,0,0,0,0",21,楽天モバイル,18:00,03:06,24047,GAME20250919RESL0795
2025,2025-09-19,公式戦,広島東洋カープ,ビジター,L,4,読売ジャイアンツ,4,8,0,"2,0,0,0,0,0,2,0,0",23,東京ドーム,18:00,03:00,42163,GAME20250919YGHC0794
2025,2025-09-19,公式戦,読売ジャイアンツ,ホーム,W,5,広島東洋カープ,5,12,0,"0,1,0,2,0,2,0,0,x",23,東京ドーム,18:00,03:00,42163,GAME20250919YGHC0794
2025,2025-09-20,公式戦,東京ヤクルトスワローズ,ビジター,L,0,中日ドラゴンズ,0,8,1,"0,0,0,0,0,0,0,0,0",24,バンテリンドーム,14:00,02:47,36310,GAME20250920CDYS0798
2025,2025-09-20,公式戦,中日ドラゴンズ,ホーム,W,3,東京ヤクルトスワローズ,3,6,0,"0,0,2,0,0,0,1,0,x",24,バンテリンドーム,14:00,02:47,36310,GAME20250920CDYS0798
2025,2025-09-20,公式戦,横浜DeNAベイスターズ,ビジター,W,4,阪神タイガース,4,8,0,"0,0,0,1,1,0,0,2,0",24,甲子園,14:01,03:05,42615,GAME20250920HTDB0802
2025,2025-09-20,公式戦,阪神タイガース,ホーム,L,1,横浜DeNAベイスターズ,1,3,0,"0,0,0,0,0,0,1,0,0",24,甲子園,14:01,03:05,42615,GAME20250920HTDB0802
2025,2025-09-20,公式戦,千葉ロッテマリーンズ,ビジター,L,7,北海道日本ハムファイターズ,7,10,0,"0,0,0,2,2,2,1,0,0",20,エスコンＦ,14:02,03:54,34886,GAME20250920NFLM0800
2025,2025-09-20,公式戦,北海道日本ハムファイターズ,ホーム,W,8,千葉ロッテマリーンズ,8,16,4,"1,1,2,3,0,0,0,0,1x",20,エスコンＦ,14:02,03:54,34886,GAME20250920NFLM0800
2025,2025-09-20,公式戦,埼玉西武ライオンズ,ビジター,L,1,東北楽天ゴールデンイーグルス,1,5,1,"0,0,0,1,0,0,0,0,0",22,楽天モバイル,14:00,03:18,23739,GAME20250920RESL0801
